小新TV1,#genre#
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0
川广融媒,http://biaozhun114.com/tv/sxg.php?id=95
川网导视,http://biaozhun114.com/tv/sxg.php?id=96
精品导视,http://biaozhun114.com/tv/sxg.php?id=97
沙湾融媒,http://biaozhun114.com/tv/sxg.php?id=98
四川文化,http://biaozhun114.com/tv/sxg.php?id=99
四川经济,http://biaozhun114.com/tv/sxg.php?id=100
四川新闻,http://biaozhun114.com/tv/sxg.php?id=101
四川影视,http://biaozhun114.com/tv/sxg.php?id=102
四川妇女,http://biaozhun114.com/tv/sxg.php?id=103
四川科教,http://biaozhun114.com/tv/sxg.php?id=104
四川乡村,http://biaozhun114.com/tv/sxg.php?id=105
峨嵋电影,http://biaozhun114.com/tv/sxg.php?id=106
成都新闻,http://biaozhun114.com/tv/sxg.php?id=107
成都经济,http://biaozhun114.com/tv/sxg.php?id=108
成都都市,http://biaozhun114.com/tv/sxg.php?id=109
成都影视,http://biaozhun114.com/tv/sxg.php?id=110
成都公共,http://biaozhun114.com/tv/sxg.php?id=111
成都高新区,http://biaozhun114.com/tv/sxg.php?id=112
成都购物,http://biaozhun114.com/tv/sxg.php?id=113
阿坝州TV,http://biaozhun114.com/tv/sxg.php?id=114
阿坝州藏语,http://biaozhun114.com/tv/sxg.php?id=115
安居综合,http://biaozhun114.com/tv/sxg.php?id=116
安岳综合,http://biaozhun114.com/tv/sxg.php?id=117
安州综合,http://biaozhun114.com/tv/sxg.php?id=118
巴中文旅,http://biaozhun114.com/tv/sxg.php?id=119
巴中综合,http://biaozhun114.com/tv/sxg.php?id=120
巴州电视,http://biaozhun114.com/tv/sxg.php?id=121
宝兴综合,http://biaozhun114.com/tv/sxg.php?id=122
北川综合,http://biaozhun114.com/tv/sxg.php?id=123
苍溪综合,http://biaozhun114.com/tv/sxg.php?id=124
长宁综合,http://biaozhun114.com/tv/sxg.php?id=125
朝天综合,http://biaozhun114.com/tv/sxg.php?id=126
崇州,http://biaozhun114.com/tv/sxg.php?id=127
船山综合,http://biaozhun114.com/tv/sxg.php?id=128
达川新闻,http://biaozhun114.com/tv/sxg.php?id=129
达州导视,http://biaozhun114.com/tv/sxg.php?id=130
达州公共,http://biaozhun114.com/tv/sxg.php?id=131
达州通川,http://biaozhun114.com/tv/sxg.php?id=132
达州新闻,http://biaozhun114.com/tv/sxg.php?id=133
大邑电视台,http://biaozhun114.com/tv/sxg.php?id=134
大英新闻,http://biaozhun114.com/tv/sxg.php?id=135
丹棱综合,http://biaozhun114.com/tv/sxg.php?id=136
德昌,http://biaozhun114.com/tv/sxg.php?id=137
东兴综合,http://biaozhun114.com/tv/sxg.php?id=138
都江堰,http://biaozhun114.com/tv/sxg.php?id=139
峨边,http://biaozhun114.com/tv/sxg.php?id=140
峨眉综合,http://biaozhun114.com/tv/sxg.php?id=141
恩阳新闻,http://biaozhun114.com/tv/sxg.php?id=142
涪城综合,http://biaozhun114.com/tv/sxg.php?id=143
富顺综合,http://biaozhun114.com/tv/sxg.php?id=144
甘洛,http://biaozhun114.com/tv/sxg.php?id=145
甘孜综合,http://biaozhun114.com/tv/sxg.php?id=146
高县-1,http://biaozhun114.com/tv/sxg.php?id=147
古蔺新闻,http://biaozhun114.com/tv/sxg.php?id=148
广安公共,http://biaozhun114.com/tv/sxg.php?id=149
广安区,http://biaozhun114.com/tv/sxg.php?id=150
广安新闻,http://biaozhun114.com/tv/sxg.php?id=151
广汉综合,http://biaozhun114.com/tv/sxg.php?id=152
广元文化,http://biaozhun114.com/tv/sxg.php?id=153
广元综合,http://biaozhun114.com/tv/sxg.php?id=154
汉源综合,http://biaozhun114.com/tv/sxg.php?id=155
合江新闻,http://biaozhun114.com/tv/sxg.php?id=156
黑水,http://biaozhun114.com/tv/sxg.php?id=157
洪雅新闻,http://biaozhun114.com/tv/sxg.php?id=158
华蓥综合,http://biaozhun114.com/tv/sxg.php?id=159
会理新闻,http://biaozhun114.com/tv/sxg.php?id=160
夹江新闻,http://biaozhun114.com/tv/sxg.php?id=161
简阳新闻,http://biaozhun114.com/tv/sxg.php?id=162
剑阁综合,http://biaozhun114.com/tv/sxg.php?id=163
江安,http://biaozhun114.com/tv/sxg.php?id=164
江油综合,http://biaozhun114.com/tv/sxg.php?id=165
金口河综合,http://biaozhun114.com/tv/sxg.php?id=166
金牛,http://biaozhun114.com/tv/sxg.php?id=167
金堂,http://biaozhun114.com/tv/sxg.php?id=168
开江新闻,http://biaozhun114.com/tv/sxg.php?id=169
乐山公共,http://biaozhun114.com/tv/sxg.php?id=170
乐山新闻,http://biaozhun114.com/tv/sxg.php?id=171
利州综合,http://biaozhun114.com/tv/sxg.php?id=172
凉山新闻,http://biaozhun114.com/tv/sxg.php?id=173
凉山彝语,http://biaozhun114.com/tv/sxg.php?id=174
邻水,http://biaozhun114.com/tv/sxg.php?id=175
龙泉综合,http://biaozhun114.com/tv/sxg.php?id=176
隆昌综合,http://biaozhun114.com/tv/sxg.php?id=177
芦山综合,http://biaozhun114.com/tv/sxg.php?id=178
罗江,http://biaozhun114.com/tv/sxg.php?id=179
马边综合,http://biaozhun114.com/tv/sxg.php?id=180
马尔康,http://biaozhun114.com/tv/sxg.php?id=181
眉山综合,http://biaozhun114.com/tv/sxg.php?id=182
米易综合,http://biaozhun114.com/tv/sxg.php?id=183
绵阳科技,http://biaozhun114.com/tv/sxg.php?id=184
绵阳新闻,http://biaozhun114.com/tv/sxg.php?id=185
绵竹,http://biaozhun114.com/tv/sxg.php?id=186
冕宁综合,http://biaozhun114.com/tv/sxg.php?id=187
名山,http://biaozhun114.com/tv/sxg.php?id=188
木里,http://biaozhun114.com/tv/sxg.php?id=189
纳溪1,http://biaozhun114.com/tv/sxg.php?id=190
南部综合,http://biaozhun114.com/tv/sxg.php?id=191
南充综合,http://biaozhun114.com/tv/sxg.php?id=192
南江,http://biaozhun114.com/tv/sxg.php?id=193
南溪综合,http://biaozhun114.com/tv/sxg.php?id=194
内江公共,http://biaozhun114.com/tv/sxg.php?id=195
内江综合,http://biaozhun114.com/tv/sxg.php?id=196
宁南综合,http://biaozhun114.com/tv/sxg.php?id=197
攀钢新闻,http://biaozhun114.com/tv/sxg.php?id=198
攀枝花新闻,http://biaozhun114.com/tv/sxg.php?id=199
彭山综合,http://biaozhun114.com/tv/sxg.php?id=200
彭州综合,http://biaozhun114.com/tv/sxg.php?id=201
蓬安综合,http://biaozhun114.com/tv/sxg.php?id=202
蓬溪新闻,http://biaozhun114.com/tv/sxg.php?id=203
平昌综合,http://biaozhun114.com/tv/sxg.php?id=204
平武综合,http://biaozhun114.com/tv/sxg.php?id=205
屏山综合,http://biaozhun114.com/tv/sxg.php?id=206
蒲江综合,http://biaozhun114.com/tv/sxg.php?id=207
普格综合,http://biaozhun114.com/tv/sxg.php?id=208
前锋,http://biaozhun114.com/tv/sxg.php?id=209
青白江综合,http://biaozhun114.com/tv/sxg.php?id=210
青川综合,http://biaozhun114.com/tv/sxg.php?id=211
青神综合,http://biaozhun114.com/tv/sxg.php?id=212
渠县新闻,http://biaozhun114.com/tv/sxg.php?id=213
仁和新闻,http://biaozhun114.com/tv/sxg.php?id=214
荣县综合,http://biaozhun114.com/tv/sxg.php?id=215
三台TV,http://biaozhun114.com/tv/sxg.php?id=216
射洪综合,http://biaozhun114.com/tv/sxg.php?id=217
石棉,http://biaozhun114.com/tv/sxg.php?id=218
什邡新闻,http://biaozhun114.com/tv/sxg.php?id=219
双流综合,http://biaozhun114.com/tv/sxg.php?id=220
松潘,http://biaozhun114.com/tv/sxg.php?id=221
遂宁综合,http://biaozhun114.com/tv/sxg.php?id=222
天全新闻,http://biaozhun114.com/tv/sxg.php?id=223
通川区,http://biaozhun114.com/tv/sxg.php?id=224
通江综合,http://biaozhun114.com/tv/sxg.php?id=225
万源,http://biaozhun114.com/tv/sxg.php?id=226
旺苍新闻,http://biaozhun114.com/tv/sxg.php?id=227
温江综合,http://biaozhun114.com/tv/sxg.php?id=228
武胜综合,http://biaozhun114.com/tv/sxg.php?id=229
五通桥,http://biaozhun114.com/tv/sxg.php?id=230
西昌,http://biaozhun114.com/tv/sxg.php?id=231
西充综合,http://biaozhun114.com/tv/sxg.php?id=232
喜德,http://biaozhun114.com/tv/sxg.php?id=233
新都综合,http://biaozhun114.com/tv/sxg.php?id=234
新津,http://biaozhun114.com/tv/sxg.php?id=235
兴文台,http://biaozhun114.com/tv/sxg.php?id=236
叙永,http://biaozhun114.com/tv/sxg.php?id=237
叙州新闻,http://biaozhun114.com/tv/sxg.php?id=238
宣汉综合,http://biaozhun114.com/tv/sxg.php?id=239
雅安公共,http://biaozhun114.com/tv/sxg.php?id=240
雅安新闻,http://biaozhun114.com/tv/sxg.php?id=241
雅安雨城,http://biaozhun114.com/tv/sxg.php?id=242
盐边电视台,http://biaozhun114.com/tv/sxg.php?id=243
盐亭1,http://biaozhun114.com/tv/sxg.php?id=244
雁江,http://biaozhun114.com/tv/sxg.php?id=245
仪陇新闻,http://biaozhun114.com/tv/sxg.php?id=246
宜宾公共,http://biaozhun114.com/tv/sxg.php?id=247
宜宾新闻,http://biaozhun114.com/tv/sxg.php?id=248
营山,http://biaozhun114.com/tv/sxg.php?id=249
越西综合,http://biaozhun114.com/tv/sxg.php?id=250
岳池,http://biaozhun114.com/tv/sxg.php?id=251
昭化综合,http://biaozhun114.com/tv/sxg.php?id=252
中江新闻,http://biaozhun114.com/tv/sxg.php?id=253
资阳新闻,http://biaozhun114.com/tv/sxg.php?id=254
资中综合,http://biaozhun114.com/tv/sxg.php?id=255
自贡文化,http://biaozhun114.com/tv/sxg.php?id=256
自贡综合,http://biaozhun114.com/tv/sxg.php?id=257
郫县新闻,http://biaozhun114.com/tv/sxg.php?id=258
荥经,http://biaozhun114.com/tv/sxg.php?id=259
阆中综合,http://biaozhun114.com/tv/sxg.php?id=260
沐川综合,http://biaozhun114.com/tv/sxg.php?id=261
泸定综合,http://biaozhun114.com/tv/sxg.php?id=262
泸县综合,http://biaozhun114.com/tv/sxg.php?id=263
泸州公共,http://biaozhun114.com/tv/sxg.php?id=264
珙县新闻,http://biaozhun114.com/tv/sxg.php?id=265
梓潼综合,http://biaozhun114.com/tv/sxg.php?id=266
犍为新闻,http://biaozhun114.com/tv/sxg.php?id=267
筠连,http://biaozhun114.com/tv/sxg.php?id=268



港台直播,#genre# 
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt
无线Plus台,http://php.jdshipin.com:8880/smt.php?id=j2_twn
无线明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
VIUTV台粤,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
无线星河国,http://php.jdshipin.com:8880/smt.php?id=Xinhe
无线星河备,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
无线娱乐备,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
无线功夫台,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰卫视台,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
AMC 电影,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
台湾频道,http://61.221.215.25:8800/hls/47/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
CCTV6,http://ygbh.live/1905.php?id=cctv6
1905国内电影,http://ygbh.live/1905.php?id=1905a
1905国外电影,http://ygbh.live/1905.php?id=1905b
探索,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
动漫,http://61.221.215.25:8800/hls/40/index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
香港麵包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
港台33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
港台35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
凤凰卫视中文台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
ASTV亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8
澳门莲花卫视,http://php.jdshipin.com:8880/amlh.php
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
华丽翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
Astro AOD,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
星空卫视频道,http://wouu.net:9977/udp/239.93.0.156:2193
无线娱乐频道,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
财经资讯台,http://php.jdshipin.com:8880/smt.php?id=tvbcaijing_twn
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
RTHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
翡翠台,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
星空卫视,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB无线新闻台,http://zsntlqj.xicp.net:8896/bysid/83
耀才财经台HD,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt
无线Plus台,http://php.jdshipin.com:8880/smt.php?id=j2_twn
无线明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
VIUTV台粤,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
无线星河国,http://php.jdshipin.com:8880/smt.php?id=Xinhe
无线星河备,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
无线娱乐备,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
无线功夫台,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
重温经典台,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰卫视台,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳门莲花台,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
澳视澳门台,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星台,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视综艺台,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8
澳视葡文台,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳门体育台,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
D-box,http://61.221.215.25:8800/hls/54/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u
音乐欣赏1,http://61.221.215.25:8800/hls/49/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
音乐欣赏2,http://61.221.215.25:8800/hls/58/index.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
亚洲新闻台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大爱2,https://epg.pw/stream/2b383d639b6b2eade22f2d085141a38ae48a98f24b8a06f485e23f7211bbf909.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
东森超视,https://epg.pw/stream/9ee97d4efee35aa017c6d4ec03d219b96a4e63c74011ecc833877a100cf75d36.m3u8
民视新闻台,https://epg.pw/stream/7270ae89dc1f30cfec2c03d01b6e2fbc50863f60936b534814dfd28caa72181e.m3u8
台湾番薯台,https://epg.pw/stream/f60d0478b5c3b32b42dff1197b6499bb64e79ca1b9544d28dfb62fe1d84da582.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
TVB娱乐台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB功夫台,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
TVB j2開碼,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
TVBS,http://61.221.215.25:8800/hls/9/index.m3u8
TVB功夫臺,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
亞洲新聞,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
人間衛視,https://epg.pw/stream/9d0b87502ccb47a1a2c8211dc602777d5146e941c631c933743048da0b44053d.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
無線娛樂頻道,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
無線星河頻道,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
時尚FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8


卫视直播,#genre#
贵州卫视,http://123.182.60.29:9002/hls/38/index.m3u8
湖南卫视,http://123.182.60.29:9002/hls/30/index.m3u8
江苏卫视,http://123.182.60.29:9002/hls/27/index.m3u8
北京卫视,http://123.182.60.29:9002/hls/22/index.m3u8
东方卫视,http://123.182.60.29:9002/hls/41/index.m3u8
浙江卫视,http://123.182.60.29:9002/hls/26/index.m3u8
辽宁卫视,http://123.182.60.29:9002/hls/31/index.m3u8
重庆卫视,http://123.182.60.29:9002/hls/42/index.m3u8
湖北卫视,http://123.182.60.29:9002/hls/40/index.m3u8
江西卫视,http://123.182.60.29:9002/hls/37/index.m3u8
东南卫视,http://123.182.60.29:9002/hls/29/index.m3u8
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8
黑龙江卫视,http://123.182.60.29:9002/hls/35/index.m3u8
天津卫视,http://123.182.60.29:9002/hls/23/index.m3u8
山东卫视,http://123.182.60.29:9002/hls/32/index.m3u8
河南卫视,http://123.182.60.29:9002/hls/34/index.m3u8
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8
深圳卫视,http://123.182.60.29:9002/hls/39/index.m3u8
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8


地方直播,#genre#
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
灌阳新闻综合,https://lives.myun.tv:443/live/lx1reyg0.m3u8
资源电视台,https://rtmp.gdlive.gdmain.com:443/live/5z4yjgm0.m3u8
宾阳综合,https://rtmp.gdlive.gdmain.com:443/live/lgmzjyml.m3u8
都安综合,https://lives.myun.tv:443/live/09em42ol.m3u8
东兰综合,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
罗城综合,http://www.3jlc.cn:80/lctvlive/lcm.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd#http://111.12.75.177:9100/lctvlive/lch.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
